500/kpf_4_sum.txt	2563	2417.22	0.0518626	68.4007	0.259067
500/kpf_1_sum.txt	2683	2467.76	0.054676	68.8314	0.252179
500/kpf_3_sum.txt	2550	2395.69	0.0543643	67.9373	0.245457
500/kpf_2_sum.txt	2677	2481.54	0.0496562	68.2795	0.251137
500/kpf_6_sum.txt	2681	2504.11	0.0566818	68.367	0.241299
500/kpf_8_sum.txt	2624	2433.83	0.0558618	67.089	0.242938
500/kpf_5_sum.txt	2604	2453.73	0.0514201	65.969	0.236655
500/kpf_7_sum.txt	2622	2441.64	0.0447516	66.4076	0.23326
